AvgTicketPrice,Cancelled,timestamp,OriginWeather,OriginRegion,OriginLocation,OriginCountry,OriginCityName,OriginAirportID,Origin,"hour_of_day",FlightTimeMin,FlightTimeHour,FlightNum,FlightDelayType,FlightDelayMin,FlightDelay,DistanceMiles,DistanceKilometers,DestWeather,DestRegion,DestLocation,DestCountry,DestCityName,DestAirportID,Dest,dayOfWeek,Carrier
"$682.23",true,"Jan 12, 2022 @ 19:48:32.000","Thunder & Lightning","US-NV","{
  ""coordinates"": [
    -115.1520004,
    36.08010101
  ],
  ""type"": ""Point""
}",US,"Las Vegas",LAS,"McCarran International Airport",17,"558.08","9.301340714004542",H7P40V0,"No Delay",0,false,"5,548.402","8,929.287",Clear,"SE-BD","{
  ""coordinates"": [
    139.779999,
    35.552299
  ],
  ""type"": ""Point""
}",JP,Tokyo,HND,"Tokyo Haneda International Airport",2,"ES-Air"
"$749.4",true,"Jan 12, 2022 @ 19:26:44.000","Damaging Wind","US-KY","{
  ""coordinates"": [
    -84.6678009,
    39.04880142
  ],
  ""type"": ""Point""
}",US,Cincinnati,CVG,"Cincinnati Northern Kentucky International Airport",17,"153.146","2.5524255314184705",M0ACY63,"No Delay",0,false,"1,808.044","2,909.765",Rain,"PR-U-A","{
  ""coordinates"": [
    -66.00180054,
    18.43939972
  ],
  ""type"": ""Point""
}",PR,"San Juan",SJU,"Luis Munoz Marin International Airport",2,"Logstash Airways"
"$577.7",false,"Jan 12, 2022 @ 19:26:44.000",Rain,"SE-BD","{
  ""coordinates"": [
    78.42985535,
    17.23131752
  ],
  ""type"": ""Point""
}",IN,Hyderabad,HYD,"Rajiv Gandhi International Airport",17,"544.568","9.076131086353467",D1RTXX4,"Security Delay",315,true,"2,852.937","4,591.357",Clear,"SE-BD","{
  ""coordinates"": [
    121.3359985,
    31.19790077
  ],
  ""type"": ""Point""
}",CN,Shanghai,SHA,"Shanghai Hongqiao International Airport",2,"Logstash Airways"
"$750.52",false,"Jan 12, 2022 @ 19:20:05.000","Damaging Wind","US-FL","{
  ""coordinates"": [
    -81.23750305,
    28.77759933
  ],
  ""type"": ""Point""
}",US,Orlando,SFB,"Orlando Sanford International Airport",17,"126.704","2.1117328728070635",LJBTEAH,"No Delay",0,false,"1,180.953","1,900.56",Sunny,"CA-ON","{
  ""coordinates"": [
    -75.66919708,
    45.32249832
  ],
  ""type"": ""Point""
}",CA,Ottawa,YOW,"Ottawa Macdonald-Cartier International Airport",2,"Kibana Airlines"
"$222.64",false,"Jan 12, 2022 @ 19:20:05.000",Clear,"IT-45","{
  ""coordinates"": [
    11.2887,
    44.5354
  ],
  ""type"": ""Point""
}",IT,Bologna,BO08,"Bologna Guglielmo Marconi Airport",17,"193.099","3.218311429082042",DQO9D5K,"Carrier Delay",150,true,"294.583","474.086",Sunny,"IT-72","{
  ""coordinates"": [
    14.2908,
    40.886002
  ],
  ""type"": ""Point""
}",IT,Naples,NA01,"Naples International Airport",2,JetBeats
"$856.6",false,"Jan 12, 2022 @ 19:17:01.000",Rain,"IT-88","{
  ""coordinates"": [
    9.05428,
    39.251499
  ],
  ""type"": ""Point""
}",IT,Cagliari,CA07,"Cagliari Elmas Airport",17,"79.252","1.3208624388502843",OIP531X,"No Delay",0,false,"935.65","1,505.783",Cloudy,"GB-ENG","{
  ""coordinates"": [
    -0.190277994,
    51.14810181
  ],
  ""type"": ""Point""
}",GB,London,LGW,"London Gatwick Airport",2,"Kibana Airlines"
"$175.03",false,"Jan 12, 2022 @ 19:12:04.000",Clear,"US-AL","{
  ""coordinates"": [
    -86.75350189,
    33.56290054
  ],
  ""type"": ""Point""
}",US,Birmingham,BHM,"Birmingham-Shuttlesworth International Airport",17,"50.664","0.8444036651894812",TD5JR95,"No Delay",0,false,"598.145","962.62",Rain,"US-PA","{
  ""coordinates"": [
    -80.23290253,
    40.49150085
  ],
  ""type"": ""Point""
}",US,Pittsburgh,PIT,"Pittsburgh International Airport",2,JetBeats
"$138.5",false,"Jan 12, 2022 @ 19:03:03.000",Hail,"US-OR","{
  ""coordinates"": [
    -122.5979996,
    45.58869934
  ],
  ""type"": ""Point""
}",US,Portland,PDX,"Portland International Airport",17,"59.024","0.9837282418370721",ZLMFQW8,"No Delay",0,false,"550.134","885.355",Sunny,"US-CA","{
  ""coordinates"": [
    -122.375,
    37.61899948
  ],
  ""type"": ""Point""
}",US,"San Francisco",SFO,"San Francisco International Airport",2,"Logstash Airways"
"$274.57",false,"Jan 12, 2022 @ 18:50:13.000",Hail,"NL-NH","{
  ""coordinates"": [
    4.76388979,
    52.30860138
  ],
  ""type"": ""Point""
}",NL,Amsterdam,AMS,"Amsterdam Airport Schiphol",16,"68.444","1.1407375418692765",L0VSTCI,"No Delay",0,false,"552.881","889.775","Heavy Fog","IT-34","{
  ""coordinates"": [
    10.8885,
    45.395699
  ],
  ""type"": ""Point""
}",IT,Verona,VR10,"Verona Villafranca Airport",2,"ES-Air"
"$494.31",false,"Jan 12, 2022 @ 18:49:55.000","Heavy Fog","CA-AB","{
  ""coordinates"": [
    -113.5800018,
    53.30970001
  ],
  ""type"": ""Point""
}",CA,Edmonton,CYEG,"Edmonton International Airport",16,"337.924","5.6320687268461915",2857Z3O,"No Delay",0,false,"4,199.526","6,758.482",Hail,"EC-P","{
  ""coordinates"": [
    -78.3575,
    -0.129166667
  ],
  ""type"": ""Point""
}",EC,Quito,UIO,"Mariscal Sucre International Airport",2,"Logstash Airways"
"$946.29",true,"Jan 12, 2022 @ 18:45:41.000",Cloudy,"SE-BD","{
  ""coordinates"": [
    -70.78579712,
    -33.39300156
  ],
  ""type"": ""Point""
}",CL,Santiago,SCL,"Comodoro Arturo Merino Benitez International Airport",16,"921.126","15.35210485818145",8KFMPDM,"No Delay",0,false,"11,447.227","18,422.525","Damaging Wind","SE-BD","{
  ""coordinates"": [
    126.4929962,
    33.51129913
  ],
  ""type"": ""Point""
}",KR,"Jeju City",CJU,"Jeju International Airport",2,"Kibana Airlines"
"$423.75",false,"Jan 12, 2022 @ 18:38:11.000",Clear,"SE-BD","{
  ""coordinates"": [
    126.791,
    37.5583
  ],
  ""type"": ""Point""
}",KR,Seoul,GMP,"Gimpo International Airport",16,"70.526","1.1754254277667644",OH6F31W,"No Delay",0,false,"525.87","846.306","Thunder & Lightning","SE-BD","{
  ""coordinates"": [
    121.8050003,
    31.14340019
  ],
  ""type"": ""Point""
}",CN,Shanghai,PVG,"Shanghai Pudong International Airport",2,"ES-Air"
"$648.67",true,"Jan 12, 2022 @ 18:34:14.000","Thunder & Lightning","US-VA","{
  ""coordinates"": [
    -76.49299622,
    37.13190079
  ],
  ""type"": ""Point""
}",US,"Newport News",PHF,"Newport News Williamsburg International Airport",16,"442.017","7.366955207028843",G2JD0CB,"No Delay",0,false,"4,943.823","7,956.312","Thunder & Lightning","RU-MOS","{
  ""coordinates"": [
    37.4146,
    55.972599
  ],
  ""type"": ""Point""
}",RU,Moscow,SVO,"Sheremetyevo International Airport",2,"Logstash Airways"
"$905.45",false,"Jan 12, 2022 @ 18:31:41.000","Thunder & Lightning","SE-BD","{
  ""coordinates"": [
    153.1170044,
    -27.38419914
  ],
  ""type"": ""Point""
}",AU,Brisbane,BNE,"Brisbane International Airport",16,"911.011","15.183511425224756",GESI9TJ,"No Delay",0,false,"7,358.985","11,843.139","Thunder & Lightning","SE-BD","{
  ""coordinates"": [
    -70.78579712,
    -33.39300156
  ],
  ""type"": ""Point""
}",CL,Santiago,SCL,"Comodoro Arturo Merino Benitez International Airport",2,"Logstash Airways"
"$736.83",false,"Jan 12, 2022 @ 18:22:50.000","Damaging Wind","NO-02","{
  ""coordinates"": [
    11.10039997,
    60.19390106
  ],
  ""type"": ""Point""
}",NO,Oslo,OSL,"Oslo Gardermoen Airport",16,"713.529","11.89215675062537",SPTE25B,"Late Aircraft Delay",345,true,"4,579.871","7,370.588","Damaging Wind","US-KS","{
  ""coordinates"": [
    -97.43309784,
    37.64989853
  ],
  ""type"": ""Point""
}",US,Wichita,ICT,"Wichita Mid Continent Airport",2,"Kibana Airlines"
"$498.47",false,"Jan 12, 2022 @ 18:22:50.000",Clear,"SE-BD","{
  ""coordinates"": [
    108.751999,
    34.447102
  ],
  ""type"": ""Point""
}",CN,"Xi'an",XIY,"Xi'an Xianyang International Airport",16,"530.959","8.849314196264485",194DEKE,"No Delay",0,false,"4,948.838","7,964.383",Rain,"CH-ZH","{
  ""coordinates"": [
    8.54917,
    47.464699
  ],
  ""type"": ""Point""
}",CH,Zurich,ZRH,"Zurich Airport",2,"Kibana Airlines"
"$650.63",false,"Jan 12, 2022 @ 18:21:49.000",Clear,"SE-AB","{
  ""coordinates"": [
    17.91860008,
    59.65190125
  ],
  ""type"": ""Point""
}",SE,Stockholm,ARN,"Stockholm-Arlanda Airport",16,"209.855","3.497582672422908",B91FTA7,"Carrier Delay",120,true,"1,004.999","1,617.389",Cloudy,"IT-34","{
  ""coordinates"": [
    12.3519,
    45.505299
  ],
  ""type"": ""Point""
}",IT,Venice,VE05,"Venice Marco Polo Airport",2,JetBeats
"$373.2",false,"Jan 12, 2022 @ 18:20:23.000",Rain,"IE-D","{
  ""coordinates"": [
    -6.270070076,
    53.42129898
  ],
  ""type"": ""Point""
}",IE,Dublin,DUB,"Dublin Airport",16,"341.698","5.6949655928287735",7WBYKZO,"No Delay",0,false,"2,972.498","4,783.771","Damaging Wind","CA-QC","{
  ""coordinates"": [
    -73.74079895,
    45.47060013
  ],
  ""type"": ""Point""
}",CA,Montreal,YUL,"Montreal / Pierre Elliott Trudeau International Airport",2,"ES-Air"
"$581.54",false,"Jan 12, 2022 @ 18:17:25.000",Rain,"SE-BD","{
  ""coordinates"": [
    72.86789703,
    19.08869934
  ],
  ""type"": ""Point""
}",IN,Mumbai,BOM,"Chhatrapati Shivaji International Airport",16,"499.817","8.330276024422366",3S18NQU,"No Delay",0,false,"4,037.431","6,497.615",Cloudy,"IT-42","{
  ""coordinates"": [
    8.8375,
    44.4133
  ],
  ""type"": ""Point""
}",IT,Genova,GE01,"Genoa Cristoforo Colombo Airport",2,JetBeats
"$443.3",false,"Jan 12, 2022 @ 18:11:24.000",Sunny,"IT-62","{
  ""coordinates"": [
    12.5949,
    41.7994
  ],
  ""type"": ""Point""
}",IT,Rome,RM12,"Ciampino___G. B. Pastine International Airport",16,"850.491","14.174857435637273",GQLFFMY,"No Delay",0,false,"5,813.18","9,355.406",Rain,"US-OR","{
  ""coordinates"": [
    -122.5979996,
    45.58869934
  ],
  ""type"": ""Point""
}",US,Portland,PDX,"Portland International Airport",2,"Logstash Airways"
"$764.43",false,"Jan 12, 2022 @ 18:06:10.000",Cloudy,"IT-25","{
  ""coordinates"": [
    9.27674,
    45.445099
  ],
  ""type"": ""Point""
}",IT,Milan,MI11,"Milano Linate Airport",16,"282.176","4.702938627332298",NBXITF6,"Late Aircraft Delay",270,true,"143.754","231.35",Sunny,"CH-ZH","{
  ""coordinates"": [
    8.54917,
    47.464699
  ],
  ""type"": ""Point""
}",CH,Zurich,ZRH,"Zurich Airport",2,"Logstash Airways"
"$246.01",false,"Jan 12, 2022 @ 18:04:43.000","Damaging Wind","SE-BD","{
  ""coordinates"": [
    103.9469986,
    30.57850075
  ],
  ""type"": ""Point""
}",CN,Chengdu,CTU,"Chengdu Shuangliu International Airport",16,225,"3.75",5V9B0AT,"Weather Delay",225,true,0,0,Sunny,"SE-BD","{
  ""coordinates"": [
    103.9469986,
    30.57850075
  ],
  ""type"": ""Point""
}",CN,Chengdu,CTU,"Chengdu Shuangliu International Airport",2,"ES-Air"
"$575.51",false,"Jan 12, 2022 @ 18:01:21.000",Rain,"US-MN","{
  ""coordinates"": [
    -92.5,
    43.90829849
  ],
  ""type"": ""Point""
}",US,Rochester,RST,"Rochester International Airport",16,"640.745","10.679078303766405",UMKE0XX,"No Delay",0,false,"4,777.684","7,688.937",Sunny,"AT-9","{
  ""coordinates"": [
    16.56970024,
    48.11029816
  ],
  ""type"": ""Point""
}",AT,Vienna,VIE,"Vienna International Airport",2,"ES-Air"
"$454.81",false,"Jan 12, 2022 @ 18:01:05.000",Rain,"IT-34","{
  ""coordinates"": [
    10.8885,
    45.395699
  ],
  ""type"": ""Point""
}",IT,Verona,VR10,"Verona Villafranca Airport",16,"58.571","0.9761804885219368",XV0S1NF,"No Delay",0,false,"655.096","1,054.275",Clear,"PL-MZ","{
  ""coordinates"": [
    20.96710014,
    52.16569901
  ],
  ""type"": ""Point""
}",PL,Warsaw,WAW,"Warsaw Chopin Airport",2,"Kibana Airlines"
"$520.05",true,"Jan 12, 2022 @ 17:59:50.000","Damaging Wind","DE-HE","{
  ""coordinates"": [
    8.570556,
    50.033333
  ],
  ""type"": ""Point""
}",DE,"Frankfurt am Main",FRA,"Frankfurt am Main Airport",15,"673.89","11.23150653367921",X7W1I9N,"No Delay",0,false,"5,443.569","8,760.575",Sunny,"SE-BD","{
  ""coordinates"": [
    141.6920013,
    42.77519989
  ],
  ""type"": ""Point""
}",JP,"Chitose / Tomakomai",CTS,"New Chitose Airport",2,"ES-Air"
"$853.09",false,"Jan 12, 2022 @ 17:54:41.000",Cloudy,"IT-82","{
  ""coordinates"": [
    15.0664,
    37.466801
  ],
  ""type"": ""Point""
}",IT,Catania,CT03,"Catania-Fontanarossa Airport",15,"155.056","2.5842606575260043",25B9DTP,"No Delay",0,false,"1,637.901","2,635.946",Rain,"FI-ES","{
  ""coordinates"": [
    24.9633007,
    60.31719971
  ],
  ""type"": ""Point""
}",FI,Helsinki,HEL,"Helsinki Vantaa Airport",2,JetBeats
"$533.71",false,"Jan 12, 2022 @ 17:51:05.000","Heavy Fog","SE-BD","{
  ""coordinates"": [
    12.2388889,
    41.8002778
  ],
  ""type"": ""Point""
}",IT,Rome,FCO,"Leonardo da Vinci - Fiumicino Airport",15,"513.758","8.562625346722218",DLTZJ1M,"No Delay",0,false,"4,788.512","7,706.363",Sunny,"PR-U-A","{
  ""coordinates"": [
    -66.00180054,
    18.43939972
  ],
  ""type"": ""Point""
}",PR,"San Juan",SJU,"Luis Munoz Marin International Airport",2,JetBeats
"$119.54",false,"Jan 12, 2022 @ 17:49:53.000","Thunder & Lightning","SE-BD","{
  ""coordinates"": [
    151.177002,
    -33.94609833
  ],
  ""type"": ""Point""
}",AU,Sydney,SYD,"Sydney Kingsford Smith International Airport",15,150,"2.5",LBPHOFN,"Security Delay",150,true,0,0,Cloudy,"SE-BD","{
  ""coordinates"": [
    151.177002,
    -33.94609833
  ],
  ""type"": ""Point""
}",AU,Sydney,SYD,"Sydney Kingsford Smith International Airport",2,"Logstash Airways"
"$223.17",false,"Jan 12, 2022 @ 17:45:14.000",Clear,"SE-BD","{
  ""coordinates"": [
    108.751999,
    34.447102
  ],
  ""type"": ""Point""
}",CN,"Xi'an",XIY,"Xi'an Xianyang International Airport",15,0,0,OTX9B9N,"No Delay",0,false,0,0,Sunny,"SE-BD","{
  ""coordinates"": [
    108.751999,
    34.447102
  ],
  ""type"": ""Point""
}",CN,"Xi'an",XIY,"Xi'an Xianyang International Airport",2,"Logstash Airways"
"$340.2",false,"Jan 12, 2022 @ 17:41:13.000",Rain,"PR-U-A","{
  ""coordinates"": [
    -66.00180054,
    18.43939972
  ],
  ""type"": ""Point""
}",PR,"San Juan",SJU,"Luis Munoz Marin International Airport",15,"396.48","6.608006074863528",TG7G5TI,"No Delay",0,false,"3,695.422","5,947.206",Clear,"AR-B","{
  ""coordinates"": [
    -58.5358,
    -34.8222
  ],
  ""type"": ""Point""
}",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport",2,"Logstash Airways"
"$381.05",false,"Jan 12, 2022 @ 17:37:16.000",Clear,"US-VA","{
  ""coordinates"": [
    -77.31970215,
    37.50519943
  ],
  ""type"": ""Point""
}",US,Richmond,RIC,"Richmond International Airport",15,"750.845","12.514080339028462",AB7YH2X,"No Delay",0,false,"7,464.854","12,013.518","Damaging Wind","SE-BD","{
  ""coordinates"": [
    108.751999,
    34.447102
  ],
  ""type"": ""Point""
}",CN,"Xi'an",XIY,"Xi'an Xianyang International Airport",2,"Kibana Airlines"
"$124.45",false,"Jan 12, 2022 @ 17:34:55.000",Hail,"CA-AB","{
  ""coordinates"": [
    -113.5800018,
    53.30970001
  ],
  ""type"": ""Point""
}",CA,Edmonton,CYEG,"Edmonton International Airport",15,"229.007","3.8167823519128987",LQCE6DG,"No Delay",0,false,"1,849.878","2,977.09",Clear,"CA-QC","{
  ""coordinates"": [
    -73.74079895,
    45.47060013
  ],
  ""type"": ""Point""
}",CA,Montreal,YUL,"Montreal / Pierre Elliott Trudeau International Airport",2,"Kibana Airlines"
"$230.05",false,"Jan 12, 2022 @ 17:26:42.000",Cloudy,"US-FL","{
  ""coordinates"": [
    -82.53320313,
    27.97550011
  ],
  ""type"": ""Point""
}",US,Tampa,TPA,"Tampa International Airport",15,"81.522","1.358701634579588",3C5SNV1,"No Delay",0,false,"810.488","1,304.354",Clear,"US-DC","{
  ""coordinates"": [
    -77.45580292,
    38.94449997
  ],
  ""type"": ""Point""
}",US,Washington,IAD,"Washington Dulles International Airport",2,"Logstash Airways"
"$948.33",false,"Jan 12, 2022 @ 17:05:45.000",Cloudy,"US-IN","{
  ""coordinates"": [
    -85.19509888,
    40.97850037
  ],
  ""type"": ""Point""
}",US,"Fort Wayne",FWA,"Fort Wayne International Airport",15,"510.102","8.501702597908341",Q06XSEZ,"No Delay",0,false,"4,754.442","7,651.532",Rain,"IT-62","{
  ""coordinates"": [
    12.2388889,
    41.8002778
  ],
  ""type"": ""Point""
}",IT,Rome,RM11,"Leonardo da Vinci___Fiumicino Airport",2,JetBeats
"$997.31",false,"Jan 12, 2022 @ 17:04:08.000",Cloudy,"SE-BD","{
  ""coordinates"": [
    135.2440033,
    34.4272995
  ],
  ""type"": ""Point""
}",JP,Osaka,KIX,"Kansai International Airport",15,"591.046","9.850772319368515",20K66YC,"No Delay",0,false,"5,876.147","9,456.741",Rain,"IT-34","{
  ""coordinates"": [
    12.1944,
    45.648399
  ],
  ""type"": ""Point""
}",IT,Treviso,TV01,"Treviso-Sant'Angelo Airport",2,"Kibana Airlines"
"$360.48",false,"Jan 12, 2022 @ 16:54:19.000",Rain,"SE-BD","{
  ""coordinates"": [
    140.3860016,
    35.76470184
  ],
  ""type"": ""Point""
}",JP,Tokyo,NRT,"Narita International Airport",14,"471.5","7.85832813873496",U4HAH04,"No Delay",0,false,"5,566.55","8,958.494","Thunder & Lightning","CA-MB","{
  ""coordinates"": [
    -97.23989868,
    49.90999985
  ],
  ""type"": ""Point""
}",CA,Winnipeg,YWG,"Winnipeg / James Armstrong Richardson International Airport",2,JetBeats
"$970.02",false,"Jan 12, 2022 @ 16:53:00.000",Clear,"SE-AB","{
  ""coordinates"": [
    17.91860008,
    59.65190125
  ],
  ""type"": ""Point""
}",SE,Stockholm,ARN,"Stockholm-Arlanda Airport",14,"328.012","5.4668695247626475",3CZBLKM,"No Delay",0,false,"3,872.529","6,232.231","Heavy Fog","RU-AMU","{
  ""coordinates"": [
    128.445007,
    51.169997
  ],
  ""type"": ""Point""
}",RU,Belogorsk,XHBU,"Ukrainka Air Base",2,"Kibana Airlines"
"$747.8",false,"Jan 12, 2022 @ 16:45:02.000","Heavy Fog","SE-BD","{
  ""coordinates"": [
    103.9469986,
    30.57850075
  ],
  ""type"": ""Point""
}",CN,Chengdu,CTU,"Chengdu Shuangliu International Airport",14,"244.024","4.067071304380885",OZTN7KC,"NAS Delay",120,true,"1,618.367","2,604.51",Cloudy,"SE-BD","{
  ""coordinates"": [
    77.103104,
    28.5665
  ],
  ""type"": ""Point""
}",IN,"New Delhi",DEL,"Indira Gandhi International Airport",2,JetBeats
"$252.81",false,"Jan 12, 2022 @ 16:38:12.000",Cloudy,"DK-84","{
  ""coordinates"": [
    12.65600014,
    55.61790085
  ],
  ""type"": ""Point""
}",DK,Copenhagen,CPH,"Copenhagen Kastrup Airport",14,"392.618","6.543639964516246",1R3DLPI,"No Delay",0,false,"4,635.273","7,459.75","Thunder & Lightning","US-MO","{
  ""coordinates"": [
    -94.713898,
    39.2976
  ],
  ""type"": ""Point""
}",US,"Kansas City",MCI,"Kansas City International Airport",2,"ES-Air"
"$852.7",false,"Jan 12, 2022 @ 16:38:04.000",Sunny,"RU-MUR","{
  ""coordinates"": [
    33.46390152,
    68.15180206
  ],
  ""type"": ""Point""
}",RU,Olenegorsk,XLMO,"Olenya Air Base",14,"380.86","6.347669903056166",4TIES4R,"No Delay",0,false,"4,023.144","6,474.624",Cloudy,"SE-BD","{
  ""coordinates"": [
    78.42985535,
    17.23131752
  ],
  ""type"": ""Point""
}",IN,Hyderabad,HYD,"Rajiv Gandhi International Airport",2,JetBeats
"$172.85",false,"Jan 12, 2022 @ 16:19:43.000",Rain,"SE-BD","{
  ""coordinates"": [
    144.843002,
    -37.673302
  ],
  ""type"": ""Point""
}",AU,Melbourne,MEL,"Melbourne International Airport",14,"313.827","5.230454479569931",HXSVYH8,"Late Aircraft Delay",255,true,"438.643","705.927",Clear,"SE-BD","{
  ""coordinates"": [
    151.177002,
    -33.94609833
  ],
  ""type"": ""Point""
}",AU,Sydney,SYD,"Sydney Kingsford Smith International Airport",2,"Kibana Airlines"
"$102.29",false,"Jan 12, 2022 @ 16:08:48.000",Sunny,"US-IL","{
  ""coordinates"": [
    -90.50749969,
    41.44850159
  ],
  ""type"": ""Point""
}",US,Moline,MLI,"Quad City International Airport",14,"181.29","3.0214917801924885",SYCQZ29,"NAS Delay",105,true,"711.062","1,144.343",Clear,"US-DC","{
  ""coordinates"": [
    -77.45580292,
    38.94449997
  ],
  ""type"": ""Point""
}",US,Washington,IAD,"Washington Dulles International Airport",2,"ES-Air"
"$138.41",false,"Jan 12, 2022 @ 15:56:01.000","Heavy Fog","RU-MOS","{
  ""coordinates"": [
    37.4146,
    55.972599
  ],
  ""type"": ""Point""
}",RU,Moscow,SVO,"Sheremetyevo International Airport",13,0,0,WQ1Y9ZR,"No Delay",0,false,0,0,"Thunder & Lightning","RU-MOS","{
  ""coordinates"": [
    37.4146,
    55.972599
  ],
  ""type"": ""Point""
}",RU,Moscow,SVO,"Sheremetyevo International Airport",2,"ES-Air"
"$534.71",false,"Jan 12, 2022 @ 15:55:42.000",Sunny,"SE-BD","{
  ""coordinates"": [
    18.60169983,
    -33.96480179
  ],
  ""type"": ""Point""
}",ZA,"Cape Town",CPT,"Cape Town International Airport",13,"1,276.349","21.27247780854373",3NEZCBL,"NAS Delay",225,true,"9,145.889","14,718.882","Damaging Wind","SE-BD","{
  ""coordinates"": [
    139.779999,
    35.552299
  ],
  ""type"": ""Point""
}",JP,Tokyo,HND,"Tokyo Haneda International Airport",2,"ES-Air"
"$343.01",true,"Jan 12, 2022 @ 15:55:42.000",Cloudy,"IT-21","{
  ""coordinates"": [
    7.64963,
    45.200802
  ],
  ""type"": ""Point""
}",IT,Torino,TO11,"Turin Airport",13,"741.428","12.357141132600978",DON8Z10,"No Delay",0,false,"5,067.725","8,155.713","Damaging Wind","SE-BD","{
  ""coordinates"": [
    108.751999,
    34.447102
  ],
  ""type"": ""Point""
}",CN,"Xi'an",XIY,"Xi'an Xianyang International Airport",2,"Logstash Airways"
"$780.73",false,"Jan 12, 2022 @ 15:52:04.000",Cloudy,"SE-BD","{
  ""coordinates"": [
    116.5849991,
    40.08010101
  ],
  ""type"": ""Point""
}",CN,Beijing,PEK,"Beijing Capital International Airport",13,"679.265","11.321085270337461",74YX7DY,"No Delay",0,false,"5,064.909","8,151.181",Cloudy,"IT-52","{
  ""coordinates"": [
    10.3927,
    43.683899
  ],
  ""type"": ""Point""
}",IT,Pisa,PI05,"Pisa International Airport",2,"Logstash Airways"
"$538.2",false,"Jan 12, 2022 @ 15:42:28.000",Rain,"SE-BD","{
  ""coordinates"": [
    55.36439896,
    25.25279999
  ],
  ""type"": ""Point""
}",AE,Dubai,DXB,"Dubai International Airport",13,"666.177","11.102946436680503",2XF58YY,"NAS Delay",15,true,"8,497.072","13,674.713",Cloudy,"SE-BD","{
  ""coordinates"": [
    -58.5358,
    -34.8222
  ],
  ""type"": ""Point""
}",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport",2,"Logstash Airways"
